participant_id,NQs,age,gender,academic_study,computer_mouse,recruitment,order,q_id,creature,dataset,scale,response,true_value,deviation,abs_deviation,calculation,scratchpad,qtext
1cc58e6632b56f32caa1532f370de243,12,19-25,Male,High School or Less,Yes,Prolific,14,QE2,tribble,dataset2,log2,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,linear,exponential growth,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,3,QI1,tribble,dataset1,linear,3.6,14363.34135,-14359.74135,14359.74135,54000/15000=3.6,"Start : ~15,000
End: ~54,000

Aprox 3.6 times","From 4520 to 4540, the population increases by ____ Tribbles."
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,4,QI3,tribble,dataset1,linear,5,6.245447942,-1.245447942,1.245447942,,"4510 : ~200 pop.

There's a bump around ~4515 which indicates a population growth


~ 5 years",How long does it take for the population of Tribbles in stardate 4510 to double?
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,5,QE2,tribble,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,6,QI2,tribble,dataset1,linear,3.8,10.68524351,-6.885243508,6.885243508,53000/14000=3.79,"4540 :  ~14,000
4550 : ~53,000",How many times more Tribbles are there in 4540 than in 4520?
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,7,QE1,tribble,dataset1,linear,200,481.6152,-281.6152,281.6152,,,What is the population of Tribbles in stardate 4510?
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,9,Q0,ewok,dataset2,log2,it doubles,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,10,QI3,ewok,dataset2,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,11,QI2,ewok,dataset2,log2,31,10.68524351,20.31475649,20.31475649,32000/1024=31.25,"32000
1024",How many times more Ewoks are there in 40 ABY than in 20 ABY?
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,12,QE2,ewok,dataset2,log2,28,28.44947006,-0.449470062,0.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,13,QI1,ewok,dataset2,log2,3.7,14363.34135,-14359.64135,14359.64135,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
a74c5b689c1a8e292974d2088a2a027b,12,19-25,Male,Graduate Degree,Yes,Prolific,14,QE1,ewok,dataset2,log2,600,481.6152,118.3848,118.3848,,,What is the population of Ewoks in 10 ABY?
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,linear,5000,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,3,QI2,ewok,dataset2,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,4,QE2,ewok,dataset2,linear,28,28.44947006,-0.449470062,0.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,5,QI1,ewok,dataset2,linear,44000,14363.34135,29636.65865,29636.65865,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,6,QI3,ewok,dataset2,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,7,QE1,ewok,dataset2,linear,100,481.6152,-381.6152,381.6152,,,What is the population of Ewoks in 10 ABY?
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,log2,12000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,10,QI1,tribble,dataset1,log2,14500,14363.34135,136.658652,136.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,11,QI2,tribble,dataset1,log2,12,10.68524351,1.314756492,1.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,12,QE2,tribble,dataset1,log2,25,28.44947006,-3.449470062,3.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,13,QE1,tribble,dataset1,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
6e15348465abd11617cc1c03f1ddae0a,12,19-25,Female,Undergraduate Degree,Yes,Prolific,14,QI3,tribble,dataset1,log2,4515,6.245447942,4508.754552,4508.754552,,,How long does it take for the population of Tribbles in stardate 4510 to double?
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,linear,9500,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,3,QE1,ewok,dataset2,linear,1000,481.6152,518.3848,518.3848,,,What is the population of Ewoks in 10 ABY?
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,4,QI2,ewok,dataset2,linear,3,10.68524351,-7.685243508,7.685243508,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,5,QE2,ewok,dataset2,linear,25,28.44947006,-3.449470062,3.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,6,QI3,ewok,dataset2,linear,11,6.245447942,4.754552058,4.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,7,QI1,ewok,dataset2,linear,14,14363.34135,-14349.34135,14349.34135,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,log2,double,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,10,QE1,tribble,dataset1,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,11,QI3,tribble,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,12,QE2,tribble,dataset1,log2,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,13,QI1,tribble,dataset1,log2,15360,14363.34135,996.658652,996.658652,16384-1024=15360,,"From 4520 to 4540, the population increases by ____ Tribbles."
7db144a476ddf5b531f4284847f56b71,12,,Female,Undergraduate Degree,Yes,Prolific,14,QI2,tribble,dataset1,log2,16,10.68524351,5.314756492,5.314756492,16384/1024=16,,How many times more Tribbles are there in 4540 than in 4520?
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,2,Q0,tribble,dataset2,log2,11000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,3,QI2,tribble,dataset2,log2,15,10.68524351,4.314756492,4.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,4,QI3,tribble,dataset2,log2,7,6.245447942,0.754552058,0.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,5,QE1,tribble,dataset2,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,6,QI1,tribble,dataset2,log2,16800,14363.34135,2436.658652,2436.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,7,QE2,tribble,dataset2,log2,-243,28.44947006,-271.4494701,271.4494701,,,"In what stardate does the population of Tribbles reach 4,000?"
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,9,Q0,ewok,dataset1,linear,"it increases more that twice, for 12500 ewoks.",,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,10,QE2,ewok,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,11,QE1,ewok,dataset1,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,12,QI2,ewok,dataset1,linear,15,10.68524351,4.314756492,4.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,13,QI1,ewok,dataset1,linear,16300,14363.34135,1936.658652,1936.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
df4eb1fb62b238ff6b1389ec6a300f82,12,19-25,Female,Some Undergraduate Courses,Yes,Prolific,14,QI3,ewok,dataset1,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,linear,plus 19000,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,3,QE2,ewok,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,4,QI1,ewok,dataset2,linear,22000,14363.34135,7636.658652,7636.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,5,QI2,ewok,dataset2,linear,12,10.68524351,1.314756492,1.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,6,QE1,ewok,dataset2,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,7,QI3,ewok,dataset2,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,log2,plus 10884 tribbles,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,10,QI2,tribble,dataset1,log2,14784,10.68524351,14773.31476,14773.31476,,,How many times more Tribbles are there in 4540 than in 4520?
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,11,QI3,tribble,dataset1,log2,4,6.245447942,-2.245447942,2.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,12,QE2,tribble,dataset1,log2,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,13,QI1,tribble,dataset1,log2,14700,14363.34135,336.658652,336.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
fa95d8ade72623ea6e46c1b1b5893c1b,12,19-25,Male,Graduate Degree,Yes,Prolific,14,QE1,tribble,dataset1,log2,490,481.6152,8.384800044,8.384800044,,,What is the population of Tribbles in stardate 4510?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,2,Q0,ewok,dataset2,linear,Rises threefold,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,3,QE2,ewok,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,4,QE1,ewok,dataset2,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,5,QI3,ewok,dataset2,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,6,QI1,ewok,dataset2,linear,14500,14363.34135,136.658652,136.658652,15000-500=14500,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,7,QI2,ewok,dataset2,linear,19,10.68524351,8.314756492,8.314756492,15000/800=18.75,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,9,Q0,tribble,dataset1,log2,Rises 150%,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,10,QI2,tribble,dataset1,log2,10,10.68524351,-0.685243508,0.685243508,1024+2048=3072; 3072/2=1536; 65536+32768=98304; 98304/3=32768; 16000/1536=10.42,"1536-4520
16000-4540",How many times more Tribbles are there in 4540 than in 4520?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,11,QE1,tribble,dataset1,log2,512,481.6152,30.38480004,30.38480004,,,What is the population of Tribbles in stardate 4510?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,12,QI1,tribble,dataset1,log2,15000,14363.34135,636.658652,636.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,13,QI3,tribble,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
78921df13c7670970158956bff5c8fbd,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,14,QE2,tribble,dataset1,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,2,Q0,ewok,dataset1,log2,It grows almost 4 times,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,3,QI3,ewok,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,4,QE2,ewok,dataset1,log2,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,5,QI2,ewok,dataset1,log2,10.5,10.68524351,-0.185243508,0.185243508,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,6,QI1,ewok,dataset1,log2,14884,14363.34135,520.658652,520.658652,16384-1500=14884,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,7,QE1,ewok,dataset1,log2,498,481.6152,16.38480004,16.38480004,,,What is the population of Ewoks in 10 ABY?
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,9,Q0,tribble,dataset2,linear,It grows almost 5 times,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,10,QE2,tribble,dataset2,linear,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,11,QE1,tribble,dataset2,linear,30,481.6152,-451.6152,451.6152,,,What is the population of Tribbles in stardate 4510?
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,12,QI1,tribble,dataset2,linear,24000,14363.34135,9636.658652,9636.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,13,QI2,tribble,dataset2,linear,25,10.68524351,14.31475649,14.31475649,,,How many times more Tribbles are there in 4540 than in 4520?
ce04f073c1a7b4f49ba4c72013fc83aa,12,19-25,Male,High School or Less,Yes,Prolific,14,QI3,tribble,dataset2,linear,3,6.245447942,-3.245447942,3.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
91c6d3ea4e39fb021fc87d3074cb1707,12,19-25,Variant/Nonconforming,Some Graduate Courses,Yes,Prolific,2,Q0,tribble,dataset1,log2,inceases of at least 10k,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
91c6d3ea4e39fb021fc87d3074cb1707,12,19-25,Variant/Nonconforming,Some Graduate Courses,Yes,Prolific,3,QE2,tribble,dataset1,log2,25,28.44947006,-3.449470062,3.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
91c6d3ea4e39fb021fc87d3074cb1707,12,19-25,Variant/Nonconforming,Some Graduate Courses,Yes,Prolific,4,QI1,tribble,dataset1,log2,15360,14363.34135,996.658652,996.658652,2048-1024=1024; 16384-1024=15360,,"From 4520 to 4540, the population increases by ____ Tribbles."
