"participant_id","NQs","age","gender","academic_study","computer_mouse","recruitment","order","q_id","qtext","creature","dataset","scale","response","true_value","deviation","abs_deviation","closest_pt_value","closest_pt_deviation","closest_pt_abs_deviation","showed_work","showed_work_n","calculation","scratchpad","pop20_est","pop40_est","anchored","logic","work_notes"
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",5,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,6,,,,,,,
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",6,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","400",481.6152,-81.61519996,81.61519996,445.4833,-45.4833,45.4833,0,6,,,,,,,
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",7,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","14500",14363.34135,136.658652,136.658652,15517.75,-1017.75,1017.75,1,6,"16000-1500=14500","1500
16000",1500,16000,"base tens","correct",
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","The population increases",,,,,,,1,6,,"1500
16000",,,,,
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",10,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","linear","24000",14363.34135,9636.658652,9636.658652,22897.43,1102.57,1102.57,1,6,,"1000
25000",1000,25000,"base tens","correct",
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",11,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","linear","6",10.68524351,-4.685243508,4.685243508,18.76,-12.76,12.76,1,6,"7 * 4=28",,,,,"incorrect",
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",12,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","linear","25",28.44947006,-3.449470062,3.449470062,27,-2,2,0,6,,,,,,,
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",13,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","linear","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,6,,,,,,,
"fcdccdcecacfc9e8ffb22a40e58abbdf",12,"31-35","Male","Some Undergraduate Courses","Yes","Prolific",14,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","linear","20",6.245447942,13.75455206,13.75455206,6,14,14,0,6,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","10000",,,,,,,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",3,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","12500",14363.34135,-1863.341348,1863.341348,15517.75,-3017.75,3017.75,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",4,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","6",10.68524351,-4.685243508,4.685243508,11.15,-5.15,5.15,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",5,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","linear","15",6.245447942,8.754552058,8.754552058,4,11,11,1,1,"2+2=4",,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",6,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",7,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","1000",481.6152,518.3848,518.3848,445.4833,554.5167,554.5167,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","-2048",,,,,,,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",10,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",11,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","512",481.6152,30.38480004,30.38480004,466.8964,45.1036,45.1036,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",12,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","23040",14363.34135,8676.658652,8676.658652,22897.43,142.57,142.57,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",13,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","4515",6.245447942,4508.754552,4508.754552,6,4509,4509,0,1,,,,,,,
"1cc58e6632b56f32caa1532f370de243",12,"19-25","Male","High School or Less","Yes","Prolific",14,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","28",28.44947006,-0.449470062,0.449470062,27,1,1,0,1,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","exponential growth",,,,,,,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",3,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","3.6",14363.34135,-14359.74135,14359.74135,15517.75,-15514.15,15514.15,1,4,"54000/15000=3.6","Start : ~15,000
End: ~54,000

Aprox 3.6 times",15000,54000,,"incorrect","a magnitude scale too large"
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",4,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","5",6.245447942,-1.245447942,1.245447942,4,1,1,1,4,,"4510 : ~200 pop.

There's a bump around ~4515 which indicates a population growth


~ 5 years",,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",5,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",6,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","3.8",10.68524351,-6.885243508,6.885243508,11.15,-7.35,7.35,1,4,"53000/14000=3.79","4540 :  ~14,000
4550 : ~53,000",,14000,,,"wrong year"
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",7,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","200",481.6152,-281.6152,281.6152,445.4833,-245.4833,245.4833,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","it doubles",,,,,,,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","5",6.245447942,-1.245447942,1.245447942,6,-1,1,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",11,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","31",10.68524351,20.31475649,20.31475649,18.76,12.24,12.24,1,4,"32000/1024=31.25","32000
1024",1024,32000,,"correct",
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",12,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","28",28.44947006,-0.449470062,0.449470062,27,1,1,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",13,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","3.7",14363.34135,-14359.64135,14359.64135,22897.43,-22893.73,22893.73,0,4,,,,,,,
"a74c5b689c1a8e292974d2088a2a027b",12,"19-25","Male","Graduate Degree","Yes","Prolific",14,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","600",481.6152,118.3848,118.3848,466.8964,133.1036,133.1036,0,4,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","5000",,,,,,,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",3,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","linear","15",10.68524351,4.314756492,4.314756492,18.76,-3.76,3.76,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","linear","28",28.44947006,-0.449470062,0.449470062,27,1,1,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",5,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","linear","44000",14363.34135,29636.65865,29636.65865,22897.43,21102.57,21102.57,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",6,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","linear","5",6.245447942,-1.245447942,1.245447942,6,-1,1,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",7,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","linear","100",481.6152,-381.6152,381.6152,466.8964,-366.8964,366.8964,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","log2","12000",,,,,,,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",10,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","14500",14363.34135,136.658652,136.658652,15517.75,-1017.75,1017.75,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",11,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","log2","12",10.68524351,1.314756492,1.314756492,11.15,0.85,0.85,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","25",28.44947006,-3.449470062,3.449470062,24,1,1,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",13,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,0,,,,,,,
"6e15348465abd11617cc1c03f1ddae0a",12,"19-25","Female","Undergraduate Degree","Yes","Prolific",14,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","log2","4515",6.245447942,4508.754552,4508.754552,4,4511,4511,0,0,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","9500",,,,,,,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",3,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","linear","1000",481.6152,518.3848,518.3848,466.8964,533.1036,533.1036,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",4,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","linear","3",10.68524351,-7.685243508,7.685243508,18.76,-15.76,15.76,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",5,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","linear","25",28.44947006,-3.449470062,3.449470062,27,-2,2,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",6,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","linear","11",6.245447942,4.754552058,4.754552058,6,5,5,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",7,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","linear","14",14363.34135,-14349.34135,14349.34135,22897.43,-22883.43,22883.43,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","log2","double",,,,,,,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",10,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",11,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","log2","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","28",28.44947006,-0.449470062,0.449470062,24,4,4,0,2,,,,,,,
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",13,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","15360",14363.34135,996.658652,996.658652,15517.75,-157.75,157.75,1,2,"16384-1024=15360",,1024,16384,"log grid lines","correct",
"7db144a476ddf5b531f4284847f56b71",12,,"Female","Undergraduate Degree","Yes","Prolific",14,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","log2","16",10.68524351,5.314756492,5.314756492,11.15,4.85,4.85,1,2,"16384/1024=16",,1024,16384,,"correct",
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","11000",,,,,,,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",3,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","15",10.68524351,4.314756492,4.314756492,18.76,-3.76,3.76,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",4,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","7",6.245447942,0.754552058,0.754552058,6,1,1,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",5,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",6,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","16800",14363.34135,2436.658652,2436.658652,22897.43,-6097.43,6097.43,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",7,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","-243",28.44947006,-271.4494701,271.4494701,27,-270,270,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","it increases more that twice, for 12500 ewoks.",,,,,,,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",10,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",11,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",12,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","15",10.68524351,4.314756492,4.314756492,11.15,3.85,3.85,0,0,,,,,,,
"df4eb1fb62b238ff6b1389ec6a300f82",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",13,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","16300",14363.34135,1936.658652,1936.658652,15517.75,782.25,782.25,0,0,,,,,,,
